Brazil:AOR_AOR_B-2-23.png	"arrow, bow, weapon, anak panah, panah, senjata"
Mexico:AOR_Pc011.png	"baby, child, people, bayi, anak, orang, orang-orang"
Mexico:AOR_Pc012.png	"child, party, pi–ata, play, people, anak, pesta, orang, orang-orang, bermain-main"
Mexico:AOR_Pc013.png	"baby, mother, child, people, bayi, anak, ibu, orang, orang-orang"
Mexico:AOR_Pc014.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc015.png	"child, dress, girl, people, anak, rok, baju langsung, anak perempuan, orang, orang-orang"
Mexico:AOR_Pc016.png	"flag, marching, parade, child, people, anak, bendera, orang, orang-orang"
Mexico:AOR_Pc017.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc018.png	"child, doll, toy, girl, people, anak, boneka, anak perempuan, orang, orang-orang, mainan"
Mexico:AOR_Pc019.png	"child, girl, people, anak, anak perempuan, orang, orang-orang"
Mexico:AOR_Pc020.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc021.png	"child, reading, desk, boy, girl, people, anak laki-laki, anak, meja tulis, anak perempuan, orang, orang-orang, membaca"
Mexico:AOR_Pc023.png	"child, desk, reading, study, people, anak, meja tulis, orang, orang-orang, membaca, belajar"
Mexico:AOR_Pc027.png	"child, toy, flying men of papantla, people, anak, orang, orang-orang, mainan"
Mexico:AOR_Pc030.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc032.png	"child, girl, people, anak, anak perempuan, orang, orang-orang"
Mexico:AOR_Pc033.png	"child, desk, reading, study, boy, girl, people, anak laki-laki, anak, meja tulis, anak perempuan, orang, orang-orang, membaca, belajar"
Mexico:AOR_Pc037.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc041.png	"child, walking, boy, girl, people, anak laki-laki, anak, anak perempuan, orang, orang-orang, berjalan"
Mexico:AOR_Pc042.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc043.png	"child, entering, fence, gate, people, anak, masuk, pagar, pintu gerbang, orang, orang-orang"
Mexico:AOR_Pc044.png	"child, girl, boy, people, anak laki-laki, anak, anak perempuan, orang, orang-orang"
Mexico:AOR_Pc045.png	"child, flower, boy, girl, people, anak laki-laki, anak, bunga, anak perempuan, orang, orang-orang"
Mexico:AOR_Pc048.png	"child, baby, people, bayi, anak, orang, orang-orang"
Mexico:AOR_Pc049.png	"baby, bayi"
Mexico:AOR_Pc050.png	"child, reading, boy, people, anak laki-laki, anak, orang, orang-orang, membaca"
Mexico:AOR_Pc052.png	"child, rock, girl, people, anak, anak perempuan, orang, orang-orang, batu"
Mexico:AOR_Pc053.png	"child, fireworks, night, boy, people, anak laki-laki, anak, kembang api, malam, orang, orang-orang"
Mexico:AOR_Pc054.png	"baby, child, laughing, happy, people, bayi, anak, gembira, tertawa, orang, orang-orang"
Mexico:AOR_Pc055.png	"child, climb, boy, people, anak laki-laki, anak, panjat, naik, orang, orang-orang"
Mexico:AOR_Pc058.png	"baby, child, crawl, people, bayi, anak, rangkak, orang, orang-orang"
Mexico:AOR_Pc059.png	"baby, child, sit, people, bayi, anak, orang, orang-orang, duduk"
Mexico:AOR_PC060.png	"child, shoe, boy, girl, people, anak laki-laki, anak, anak perempuan, orang, orang-orang, sepatu"
Mexico:AOR_Pc061.png	"baby, child, sit, people, bayi, anak, orang, orang-orang, duduk"
Mexico:AOR_Pc066.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_Pc068.png	"bathe, child, water, boy, swim, people, mandi, anak laki-laki, anak, orang, orang-orang, renang, air"
Mexico:AOR_pc075.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_pc076.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_pc077m.png	"ill, man, mat, sick, people, sakit, manusia, tikar, orang, orang-orang"
Mexico:AOR_pc080m.png	"child, ditch, boy, people, anak laki-laki, anak, selokan, orang, orang-orang"
Mexico:AOR_pc088m.png	"child, dirty, boy, people, anak laki-laki, anak, kotor, orang, orang-orang"
Mexico:AOR_pc089m.png	"child, dirty, scolding, boy, woman, mother, people, anak laki-laki, anak, kotor, ibu, orang, orang-orang, memarahi, omelan, tegur, wanita"
Mexico:AOR_pc090m.png	"child, rain, wind, paper, weather, boy, people, anak laki-laki, anak, kertas, orang, orang-orang, hujan, cuaca, angin"
Mexico:AOR_pc091m.png	"child, baby, people, bayi, anak, orang, orang-orang"
Mexico:AOR_pc092m.png	"child, pull, boy, people, anak laki-laki, anak, orang, orang-orang, tarik"
Mexico:AOR_pc093m.png	"child, woman, carry, people, bawa, anak, orang, orang-orang, wanita"
Mexico:AOR_pc095m.png	"baby, bed, hammock, bayi, tempat tidur, koi, tempat tidur gantung"
Mexico:AOR_pc098m.png	"baby, bed, hammock, bayi, tempat tidur, koi, tempat tidur gantung"
Mexico:AOR_pc100m.png	"child, girl, gathering, people, anak, anak perempuan, orang, orang-orang"
Mexico:AOR_pc101m.png	"child, boy, people, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_pc102m.png	"ant, bite, child, boy, people, semut, gigitan, anak laki-laki, anak, orang, orang-orang"
Mexico:AOR_pc103m.png	"child, bee, stinging, fleeing, nest, bugs, insects, boy, people, lebah, niri, anak laki-laki, serangga, anak, melarikan diri, sarang, orang, orang-orang, sengatan"
Mexico:AOR_Pg001.png	"family, group, walking, keluarga, kelompok, berjalan"
Mexico:AOR_Pg002.png	"agriculture, group, harvest, pumpkin, vegetable, man, girl, people, pertanian, anak perempuan, kelompok, hasil panen, panen, manusia, orang, orang-orang, labu, sayur-sayuran"
Mexico:AOR_pg007m.png	"group, eating, man, woman, sit, people, makan, kelompok, manusia, orang, orang-orang, duduk, wanita"
Mexico:AOR_Pg008.png	"eating, group, meal, man, people, makan, kelompok, manusia, makanan, orang, orang-orang"
Mexico:AOR_Pg010.png	"group, man, boy, girl, walking, people, anak laki-laki, anak perempuan, kelompok, manusia, orang, orang-orang, berjalan"
Mexico:AOR_Pg011.png	"giving, receiving, man, child, girl, people, anak, anak perempuan, memberi, manusia, orang, orang-orang, terima"
Mexico:AOR_Pg012.png	"child, dance, group, hop, man, woman, jumping, people, anak, menari, kelompok, melompat, lompat, manusia, orang, orang-orang, wanita"
Mexico:AOR_PG014.png	"carry, group, walking, tumpline, man, child, headstrap, people, bawa, anak, kelompok, manusia, orang, orang-orang, ambin, berjalan"
Mexico:AOR_pg015.png	"crying, group, punishing, scolding, tears, man, boy, girl, people, anak laki-laki, menangis, anak perempuan, kelompok, manusia, orang, orang-orang, memarahi, omelan, tegur, air mata"
Mexico:AOR_PG017.png	"harvest, house, man, woman, people, hasil panen, panen, rumah, manusia, orang, orang-orang, wanita"
Mexico:AOR_PG018.png	"eating, group, spitting, man, boy, girl, people, anak laki-laki, makan, anak perempuan, kelompok, manusia, orang, orang-orang, ludah"
Mexico:AOR_PG020.png	"comal, eating, group, meal, griddle, frying pan, family, man, woman, girl, people, makan, keluarga, wajan, kuali, panci, anak perempuan, wajan ceper, kelompok, manusia, makanan, orang, orang-orang, kuali, panci, wanita"
Mexico:AOR_PG022.png	"child, drink, pitcher, woman, people, anak, minum, orang, orang-orang, kendi, wanita"
Mexico:AOR_PG023.png	"eating, group, table, meal, girl, boy, man, people, anak laki-laki, makan, anak perempuan, kelompok, manusia, makanan, orang, orang-orang, meja"
Mexico:AOR_PG024.png	"banana, boy, eating, girl, people, pisang, anak laki-laki, makan, anak perempuan, orang, orang-orang"
Mexico:AOR_PG025.png	"cooking, eating, group, metate, tortilla, food preparation, food, woman, people, masak, makan, makanan, menyiapkan makanan, kelompok, penggiling, orang, orang-orang, wanita"
Mexico:AOR_PG027.png	"carry, man, pumpkin, woman, vegetable, girl, walking, people, bawa, anak perempuan, manusia, orang, orang-orang, labu, sayur-sayuran, berjalan, wanita"
Mexico:AOR_PG028.png	"child, corn, eating, boy, girl, people, anak laki-laki, anak, jagung, makan, anak perempuan, orang, orang-orang"
Mexico:AOR_PG029.png	"cooking, eating, group, meal, woman, people, masak, makan, kelompok, makanan, orang, orang-orang, wanita"
Mexico:AOR_PG031.png	"reading, singing, child, music, boy, girl, people, anak laki-laki, anak, anak perempuan, musik, orang, orang-orang, membaca, nyanyi"
Mexico:AOR_PG033.png	"child, crying, woman, girl, people, anak, menangis, anak perempuan, orang, orang-orang, wanita"
Mexico:AOR_PG034.png	"ox, plow, carry, agricultural implement, man, people, alat pertanian, bawa, manusia, lembu jantan, orang, orang-orang, bajak"
Mexico:AOR_PG035.png	"earring, head, man, necklace, woman, jewelry, people, anting-anting, kepala, barang-barang perhiasan, manusia, kalung, orang, orang-orang, wanita"
Mexico:AOR_PG036.png	"group, walking, man, child, people, anak, kelompok, manusia, orang, orang-orang, berjalan"
Mexico:AOR_pg038.png	"arriving, cactus, walking, man, woman, people, kaktus, manusia, orang, orang-orang, berjalan, wanita"
Mexico:AOR_PG039.png	"family, walking, carry, rock, woman, man, people, bawa, keluarga, manusia, orang, orang-orang, batu, berjalan, wanita"
Mexico:AOR_PG043.png	"head, boy, girl, people, anak laki-laki, anak perempuan, kepala, orang, orang-orang"
Mexico:AOR_PG045.png	"baby, family, group, mother, man, woman, boy, girl, people, bayi, anak laki-laki, keluarga, anak perempuan, kelompok, manusia, ibu, orang, orang-orang, wanita"
Mexico:AOR_PG047.png	"jumping, man, boy, people, anak laki-laki, lompat, manusia, orang, orang-orang"
Mexico:AOR_PG049.png	"group, man, woman, boy, talking, people, anak laki-laki, kelompok, manusia, orang, orang-orang, bicara, wanita"
Mexico:AOR_PG051.png	"man, woman, people, manusia, orang, orang-orang, wanita"
Mexico:AOR_PG055.png	"carry, firewood, group, house, sewing, tumpline, headstrap, man, woman, people, bawa, kayu bakar, kayu api, kelompok, rumah, manusia, orang, orang-orang, jahit, ambin, wanita"
Mexico:AOR_PG056.png	"barber, health, woman, man, people, pemangkas rambut, kesehatan, manusia, orang, orang-orang, wanita"
Mexico:AOR_PG057.png	"point, woman, people, orang, orang-orang, tunjuk, wanita"
Mexico:AOR_pg058m.png	"group, singing, radio, music, people, kelompok, musik, orang, orang-orang, nyanyi"
Mexico:AOR_pg059m.png	"group, buying, selling, man, woman, people, beli, kelompok, manusia, orang, orang-orang, jual, berjualan, wanita"
Mexico:AOR_pg060m.png	"man, woman, dirty, people, kotor, manusia, orang, orang-orang, wanita"
Mexico:AOR_pg063m.png	"group, chase, market, buying, selling, beli, kejar, kelompok, pasar, jual, berjualan, usir"
Mexico:AOR_pg064m.png	"group, people, kelompok, orang, orang-orang"
Mexico:AOR_pg067m.png	"buying, man, market, selling, woman, people, beli, manusia, pasar, orang, orang-orang, jual, berjualan, wanita"
Mexico:AOR_pg068m.png	"family, group, weave, work, people, woman, keluarga, kelompok, orang, orang-orang, tenun, wanita, kerja"
Mexico:AOR_pg069m.png	"group, swarm, plague, flag, people, bendera, kelompok, orang, orang-orang, wabah, sekawanan lebah"
Mexico:AOR_pg071m.png	"dance, man, woman, people, menari, manusia, orang, orang-orang, wanita"
Mexico:AOR_PG072M.png	"group, step, people, arch, door, lengkungan, pintu, kelompok, orang, orang-orang, tangga"
Mexico:AOR_PG075M.png	"group, woman, door, people, pintu, kelompok, orang, orang-orang, wanita"
Mexico:AOR_pg076m.png	"group, party, man, woman, people, kelompok, manusia, pesta, orang, orang-orang, wanita"
Mexico:AOR_pg080m.png	"dance, man, woman, people, menari, manusia, orang, orang-orang, wanita"
Mexico:AOR_pg081m.png	"group, funeral, coffin, casket, hole, crying, grave, memorial, man, woman, people, peti mayat/jenazah/mati, peti mayat/jenazah, menangis, pemakaman, kubur, kelompok, lubang, manusia, tanda peringatan, orang, orang-orang, wanita"
Mexico:AOR_pg082m.png	"group, walking, man, child, people, anak, kelompok, manusia, orang, orang-orang, berjalan"
Mexico:AOR_pg083m.png	"beg, miser, basket, money, man, woman, people, keranjang, mengemis, manusia, uang, orang, orang-orang, wanita"
Mexico:AOR_pg097m.png	"man, woman, frown, people, kerut, cureng, manusia, orang, orang-orang, wanita"
Mexico:AOR_pg098m.png	"man, woman, spoon, utensil, people, manusia, orang, orang-orang, sendok, alat, perkakas, wanita"
Mexico:AOR_pme003m.png	"eating, man, sit, people, makan, manusia, orang, orang-orang, duduk"
Mexico:AOR_pme004m.png	"eating, man, people, makan, manusia, orang, orang-orang"
Mexico:AOR_PME005.png	"chili pepper, eating, man, people, cabe, makan, manusia, orang, orang-orang"
Mexico:AOR_PME006.png	"eating, man, meal, people, makan, manusia, makanan, orang, orang-orang"
Mexico:AOR_pme007m.png	"eating, man, smell, odor, want, people, makan, manusia, bau, orang, orang-orang"
Mexico:AOR_PME008.png	"chili pepper, eating, man, people, cabe, makan, manusia, orang, orang-orang"
Mexico:AOR_PME009.png	"bowl, drink, eating, man, people, mangkuk, minum, makan, manusia, orang, orang-orang"
Mexico:AOR_PME014.png	"eating, man, people, makan, manusia, orang, orang-orang"
Mexico:AOR_pme017m.png	"drink, eating, man, people, minum, makan, manusia, orang, orang-orang"
Mexico:AOR_pme018m.png	"eating, man, people, makan, manusia, orang, orang-orang"
Mexico:AOR_PMF001.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF002.png	"face, glasses, head, man, eyeglasses, people, kacamata, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF005.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF006.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_pmf008m.png	"face, head, wajah, kepala"
Mexico:AOR_pmf009m.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF010.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF016.png	"crying, face, head, man, tears, people, menangis, wajah, kepala, manusia, orang, orang-orang, air mata"
Mexico:AOR_PMF017.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF019.png	"face, head, man, hat, people, wajah, topi, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF021.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_pmf022m.png	"bag, face, hat, head, sack, man, people, tas, wajah, topi, kepala, manusia, orang, orang-orang, karung"
Mexico:AOR_PMF023.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF026.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF027.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF028.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF030.png	"face, head, man, nose, scratch, itch, people, wajah, kepala, gatal, garuk, manusia, hidung, orang, orang-orang"
Mexico:AOR_PMF032.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF033.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF034.png	"face, head, laughing, man, hat, happy, people, wajah, gembira, topi, kepala, tertawa, manusia, orang, orang-orang"
Mexico:AOR_PMF035.png	"face, head, man, hat, people, wajah, topi, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF036.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF039.png	"face, head, man, Adam's apple, throat, people, jakun, wajah, kepala, manusia, orang, orang-orang, tenggorokan, kerongkongan"
Mexico:AOR_PMF040.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF041.png	"face, hat, head, man, people, wajah, topi, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF042.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF048.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMF050.png	"face, head, man, official, policeman, soldier, hat, uniform, people, wajah, topi, kepala, manusia, orang, orang-orang, polisi, prajurit, serdadu, pakaian seragam"
Mexico:AOR_PMF052.png	"face, head, man, headband, headdress, people, wajah, kepala, ikat kepala, hiasan kepala, manusia, orang, orang-orang"
Mexico:AOR_Pmf058.png	"face, head, man, people, wajah, kepala, manusia, orang, orang-orang"
Mexico:AOR_Pmf060.png	"face, hat, head, man, people, wajah, topi, kepala, manusia, orang, orang-orang"
Mexico:AOR_PMI002.png	"ill, man, pain, sick, health, people, kesehatan, sakit, manusia, orang, orang-orang"
Mexico:AOR_PMI003.png	"headache, ill, man, pain, sick, health, people, sakit kepala, kesehatan, sakit, manusia, orang, orang-orang"
Mexico:AOR_PMI004.png	"bandage, ill, man, health, people, balutan, perban, kesehatan, sakit, manusia, orang, orang-orang"
Mexico:AOR_PMI006.png	"ill, man, health, people, kesehatan, sakit, manusia, orang, orang-orang"
Mexico:AOR_PMI009.png	"machete, man, people, parang, manusia, orang, orang-orang"
Mexico:AOR_PMI010.png	"headache, ill, man, pain, headband, sick, health, people, sakit kepala, ikat kepala, kesehatan, sakit, manusia, orang, orang-orang"
Mexico:AOR_PMI011.png	"ill, man, pain, toothache, sick, health, people, kesehatan, sakit, manusia, orang, orang-orang, sakit gigi"
Mexico:AOR_PMI012.png	"drunk, hangover, ill, man, sleeping, people, mabuk, sakit, manusia, orang, orang-orang, tidur"
Mexico:AOR_PMI014.png	"bleeding, cut, man, health, wound, injury, blood, people, pendarahan, darah, potong, kesehatan, luka-luka, manusia, orang, orang-orang, luka"
Mexico:AOR_PMI015.png	"ill, man, bed, pillow, blanket, sleeping, people, tempat tidur, koi, selimut, sakit, manusia, orang, orang-orang, bantal, tidur"
Mexico:AOR_PMI017.png	"ill, man, spitting, people, sakit, manusia, orang, orang-orang, ludah"
Mexico:AOR_PMI018.png	"ill, man, sleeping, bed, pillow, blanket, people, tempat tidur, koi, selimut, sakit, manusia, orang, orang-orang, bantal, tidur"
Mexico:AOR_PMM001.png	"ball, jumping, man, toy, play, people, bola, lompat, manusia, orang, orang-orang, bermain-main, mainan"
Mexico:AOR_PMM002.png	"agave, group, maguey, man, standing, kneel, people, kelompok, berlutut, manusia, orang, orang-orang, berdiri"
Mexico:AOR_PMM004.png	"bottle, carry, man, standing, people, botol, bawa, manusia, orang, orang-orang, berdiri"
Mexico:AOR_PMM006.png	"boy, sit, spill, people, anak laki-laki, orang, orang-orang, duduk, tumpah"
Mexico:AOR_PMM007.png	"boy, man, people, anak laki-laki, manusia, orang, orang-orang"
Mexico:AOR_PMM008.png	"airplane, man, standing, mountain, people, pesawat terbang, manusia, gunung, orang, orang-orang, berdiri"
Mexico:AOR_PMM009.png	"group, man, sit, people, kelompok, manusia, orang, orang-orang, duduk"
Mexico:AOR_PMM010.png	"airplane, man, standing, people, pesawat terbang, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pmm011m.png	"man, money, sad, crying, tears, people, menangis, manusia, uang, orang, orang-orang, sedih, air mata"
Mexico:AOR_pmm012m.png	"man, candle, door, church, light, people, lilin, gereja, pintu, lampu, manusia, orang, orang-orang"
Mexico:AOR_PMM013.png	"man, walking, weather, wind, people, manusia, orang, orang-orang, berjalan, cuaca, angin"
Mexico:AOR_PMM014.png	"guitar, man, music, musical instrument, play, people, gitar, manusia, musik, alat musik, orang, orang-orang, bermain-main"
Mexico:AOR_PMM015.png	"guitar, man, music, musical instrument, play, people, gitar, manusia, musik, alat musik, orang, orang-orang, bermain-main"
Mexico:AOR_PMM018.png	"hill, man, point, standing, people, bukit, manusia, orang, orang-orang, tunjuk, berdiri"
Mexico:AOR_PMM019.png	"man, fall, people, jatuh, manusia, orang, orang-orang"
Mexico:AOR_PMM021.png	"berdiri, cane, man, manusia, orang, orang-orang, people, standing, tongkat, walking stick"
Mexico:AOR_PMM023.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_PMM024.png	"bakalai, berdiri, berkelahi, fighting, group, kelompok, man, manusia, orang, orang-orang, people, standing"
Mexico:AOR_pmm029m.png	"man, spill, people, manusia, orang, orang-orang, tumpah"
Mexico:AOR_pmm032m.png	"man, tree, climb, people, panjat, naik, manusia, orang, orang-orang, pohon"
Mexico:AOR_pmm033m.png	"man, fall, people, jatuh, manusia, orang, orang-orang"
Mexico:AOR_pmm035m.png	"group, man, work, people, kelompok, manusia, orang, orang-orang, kerja"
Mexico:AOR_pmm036m.png	"man, donkey, switch, halter, riding, people, keledai, tali leher kuda, manusia, orang, orang-orang, naik"
Mexico:AOR_pmm038m.png	"man, mountain, people, manusia, gunung, orang, orang-orang"
Mexico:AOR_pmm039m.png	"man, buying, selling, people, beli, manusia, orang, orang-orang, jual, berjualan"
Mexico:AOR_pmm040m.png	"man, plague, money, box, people, kotak, peti, manusia, uang, orang, orang-orang, wabah"
Mexico:AOR_pmm041m.png	"man, frown, sad, box, chair, sit, people, kotak, peti, kursi, kerut, cureng, manusia, orang, orang-orang, sedih, duduk"
Mexico:AOR_pmm043m.png	"man, music, people, manusia, musik, orang, orang-orang"
Mexico:AOR_pmm044m.png	"drum, man, music, musical instrument, people, tifa, gendang, manusia, musik, alat musik, orang, orang-orang"
Mexico:AOR_pmm047m.png	"man, guitar, music, musical instrument, people, gitar, manusia, musik, alat musik, orang, orang-orang"
Mexico:AOR_pmm048m.png	"leading, man, noose, prisoner, rope, tied, group, people, kelompok, menuntun, manusia, orang, orang-orang, orang hukuman, tali, ikat"
Mexico:AOR_pmm049m.png	"man, hat, people, topi, manusia, orang, orang-orang"
Mexico:AOR_pmm050m.png	"man, people, manusia, orang, orang-orang"
Mexico:AOR_pmm051m.png	"man, kneel, pot, steam, people, berlutut, manusia, orang, orang-orang, panci, uap air"
Mexico:AOR_Pmq001.png	"blackboard, book, chalkboard, man, teach, teacher, write, people, papan tulis (hitam), buku, papan tulis, manusia, orang, orang-orang, ajar, guru, tulis"
Mexico:AOR_Pmq002.png	"drawing, illustration, man, picture, teach, people, gambar, ilustrasi, manusia, orang, orang-orang, ajar"
Mexico:AOR_Pmq003.png	"blackboard, chalkboard, man, point, pointer, teach, teacher, people, papan tulis (hitam), papan tulis, manusia, orang, orang-orang, tunjuk, tongkat penunjuk, ajar, guru"
Mexico:AOR_pmq004m.png	"desk, man, teach, teacher, people, meja tulis, manusia, orang, orang-orang, ajar, guru"
Mexico:AOR_Pmq005.png	"blackboard, book, chalkboard, class, classroom, man, school, teach, teacher, people, papan tulis (hitam), buku, papan tulis, kelas, sekola, ruang kelas, manusia, orang, orang-orang, sekolah, ajar, guru"
Mexico:AOR_Pmr001.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_Pmr002.png	"book, chair, man, reading, furniture, people, buku, kursi, mebel, perabot, meubel, manusia, orang, orang-orang, perabot, meubel, membaca"
Mexico:AOR_Pmr003.png	"book, reading, boy, people, buku, anak laki-laki, orang, orang-orang, membaca"
Mexico:AOR_Pmr006.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_Pmr008.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr009m.png	"chair, desk, furniture, man, table, write, people, kursi, meja tulis, mebel, perabot, meubel, manusia, orang, orang-orang, perabot, meubel, meja, tulis"
Mexico:AOR_PMR012.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_Pmr014.png	"book, man, reading, stool, people, buku, manusia, orang, orang-orang, membaca, bangku tak bersandar"
Mexico:AOR_Pmr015.png	"man, reading, people, manusia, orang, orang-orang, membaca"
Mexico:AOR_Pmr018.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_Pmr019.png	"blackboard, chalk, chalkboard, man, slate, write, people, papan tulis (hitam), kapur tulis, papan tulis, manusia, orang, orang-orang, batu tulis, tulis"
Mexico:AOR_Pmr020.png	"book, reading, buku, membaca"
Mexico:AOR_pmr023.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr026.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr027.png	"book, group, man, reading, people, buku, kelompok, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr029.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr030.png	"book, reading, boy, people, buku, anak laki-laki, orang, orang-orang, membaca"
Mexico:AOR_pmr033.png	"book, man, reading, people, buku, manusia, orang, orang-orang, membaca"
Mexico:AOR_pmr037.png	"man, write, people, manusia, orang, orang-orang, tulis"
Mexico:AOR_pmr038.png	"book, man, reading, stool, boy, people, buku, anak laki-laki, manusia, orang, orang-orang, membaca, bangku tak bersandar"
Mexico:AOR_pmr040.png	"book, listen, man, reading, talking, people, buku, dengar, manusia, orang, orang-orang, membaca, bicara"
Mexico:AOR_pmr041.png	"desk, man, table, write, people, meja tulis, manusia, orang, orang-orang, meja, tulis"
Mexico:AOR_pms004m.png	"man, standing, priest, people, manusia, orang, orang-orang, imam, berdiri"
Mexico:AOR_pms005m.png	"beg, beggar, man, mat, sit, people, mengemis, pengemis, manusia, tikar, orang, orang-orang, duduk"
Mexico:AOR_pms006.png	"hat, man, standing, people, topi, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms007.png	"hat, man, standing, people, topi, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms012m.png	"man, standing, back, people, punggung, sebelah belakang, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms014m.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms015.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms016.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms019.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms021.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms024.png	"hat, man, standing, back, people, punggung, sebelah belakang, topi, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms026.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms028.png	"hat, man, standing, people, topi, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms029.png	"man, people, manusia, orang, orang-orang"
Mexico:AOR_pms030.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms033.png	"hat, man, standing, people, topi, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms037.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms039.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms040.png	"man, standing, suit, clothing, people, pakaian, manusia, orang, orang-orang, berdiri, setelan"
Mexico:AOR_pms041.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms042.png	"group, man, poncho, standing, people, kelompok, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms044.png	"man, standing, handshake, greeting, people, sambutan, jabatan tangan, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms045.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms046.png	"group, man, standing, people, kelompok, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms049.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms051.png	"man, standing, people, manusia, orang, orang-orang, berdiri"
Mexico:AOR_pms052.png	"chair, furniture, man, sit, people, kursi, mebel, perabot, meubel, manusia, orang, orang-orang, perabot, meubel, duduk"
Mexico:AOR_pms054.png	"man, sit, people, manusia, orang, orang-orang, duduk"
